codigo_alimento,descricao_alimento,codigo_preparacao,descricao_preparacao,codigo_medida,descricao_medida,codigo_medida_referencia,descricao_medida_referencia,quantidade_g,codigo_fonte,descricao_fonte,preparacao_normalizada,medida_caseira
6302801,GRAO DE BICO,99,NAO SE APLICA,17,CONCHA,16.0,COLHER DE SOPA,120.0,1.0,Grão de bico - concha média cheia,,True
6302801,GRAO DE BICO,99,NAO SE APLICA,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,,False
6302801,GRAO DE BICO,99,NAO SE APLICA,82,PEGADOR,16.0,COLHER DE SOPA,22.0,1.0,Grão de bico - colher de sopa cheia,,True
6302801,GRAO DE BICO,99,NAO SE APLICA,87,PORCAO,16.0,COLHER DE SOPA,36.0,2.0,Grão de bico cozido - porção Guia Alimentar,,True
6302801,GRAO DE BICO,99,NAO SE APLICA,92,PRATO FUNDO,16.0,COLHER DE SOPA,240.0,1.0,Grão de bico - 2 conchas média cheias,,True
6302801,GRAO DE BICO,99,NAO SE APLICA,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,,False
6302801,GRAO DE BICO,99,NAO SE APLICA,106,XICARA DE CHA,16.0,COLHER DE SOPA,120.0,1.0,Grão de bico - concha média cheia,,True
6302901,LENTILHA,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17.0,CONCHA,32.0,1.0,Lentilha cozida - colher de arroz,,True
6302901,LENTILHA,99,NAO SE APLICA,16,COLHER DE SOPA,17.0,CONCHA,18.0,1.0,Lentilha cozida - colher de sopa,,True
6302901,LENTILHA,99,NAO SE APLICA,17,CONCHA,17.0,CONCHA,160.0,1.0,Lentilha cozida - concha média cheia,,True
6302901,LENTILHA,99,NAO SE APLICA,28,ESCUMADEIRA,17.0,CONCHA,32.0,1.0,Lentilha cozida - colher de arroz,,True
6302901,LENTILHA,99,NAO SE APLICA,68,GRAMA,17.0,CONCHA,1.0,15.0,Grama,,False
6302901,LENTILHA,99,NAO SE APLICA,87,PORCAO,17.0,CONCHA,48.0,2.0,Lentilha cozida - porção Guia Alimentar,,True
6302901,LENTILHA,99,NAO SE APLICA,92,PRATO FUNDO,17.0,CONCHA,320.0,1.0,Lentilha cozida - 2 conchas média cheias,,True
6302901,LENTILHA,99,NAO SE APLICA,93,PRATO RASO,17.0,CONCHA,160.0,1.0,Lentilha cozida - concha média cheia,,True
6302901,LENTILHA,99,NAO SE APLICA,94,QUILO,17.0,CONCHA,1000.0,15.0,Quilo,,False
6302901,LENTILHA,99,NAO SE APLICA,102,TIGELA,17.0,CONCHA,160.0,1.0,Lentilha cozida - concha média cheia,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,28.7,2.0,Soja cozida (somente grãos) - colher de servir,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,15,COLHER DE SOBREMESA,16.0,COLHER DE SOPA,12.0,1.0,Soja proteína texturizada fina reidratada - 1/2 colher de sopa cheia,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,16,COLHER DE SOPA,16.0,COLHER DE SOPA,24.0,1.0,Soja proteína texturizada fina reidratada - colher de sopa cheia,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,17,CONCHA,16.0,COLHER DE SOPA,57.4,2.0,Soja cozida (somente grãos) - 2 colheres de servir,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,28,ESCUMADEIRA,16.0,COLHER DE SOPA,28.7,2.0,Soja cozida (somente grãos) - colher de servir,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,,False
6303001,SOJA EM GRAO,99,NAO SE APLICA,87,PORCAO,16.0,COLHER DE SOPA,43.0,2.0,Soja cozida (somente grãos) - porção Guia Alimentar,,True
6303001,SOJA EM GRAO,99,NAO SE APLICA,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,,False
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17.0,CONCHA,35.0,1.0,Feijão branco cozido - colher de arroz cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,14,COLHER DE CHA,17.0,CONCHA,4.3,1.0,Feijão branco cozido - 1/4 colher de sopa cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,15,COLHER DE SOBREMESA,17.0,CONCHA,8.5,1.0,Feijão branco cozido - 1/2 colher de sopa cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,16,COLHER DE SOPA,17.0,CONCHA,17.0,1.0,Feijão branco cozido - colher de sopa cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,17,CONCHA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,18,COPO AMERICANO,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,22,COPO MEDIO,17.0,CONCHA,280.0,1.0,Feijão branco cozido - 2 conchas média cheias,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,26,CUMBUCA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,28,ESCUMADEIRA,17.0,CONCHA,35.0,1.0,Feijão branco cozido - colher de arroz cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,68,GRAMA,17.0,CONCHA,1.0,15.0,Grama,,False
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,82,PEGADOR,17.0,CONCHA,17.0,1.0,Feijão branco cozido - colher de sopa cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,87,PORCAO,17.0,CONCHA,50.0,2.0,Feijão cozido (somente grãos) - porção Guia Alimentar,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,91,PRATO DE SOBREMESA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,92,PRATO FUNDO,17.0,CONCHA,280.0,1.0,Feijão branco cozido - 2 conchas média cheias,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,93,PRATO RASO,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,94,QUILO,17.0,CONCHA,1000.0,15.0,Quilo,,False
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,102,TIGELA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,106,XICARA DE CHA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,60.0,1.0,Angu - colher de arroz cheia,,True
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,16,COLHER DE SOPA,16.0,COLHER DE SOPA,35.0,1.0,Angu - colher de sopa cheia,,True
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,17,CONCHA,16.0,COLHER DE SOPA,150.0,1.0,Angu - concha média cheia,,True
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,28,ESCUMADEIRA,16.0,COLHER DE SOPA,60.0,1.0,Angu - colher de arroz cheia,,True
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,,False
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,92,PRATO FUNDO,16.0,COLHER DE SOPA,500.0,1.0,Angu - prato fundo,,True
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,,False
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17.0,CONCHA,35.0,1.0,Feijão branco cozido - colher de arroz cheia,,True
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,17,CONCHA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,68,GRAMA,17.0,CONCHA,1.0,15.0,Grama,,False
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,94,QUILO,17.0,CONCHA,1000.0,15.0,Quilo,,False
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17.0,CONCHA,35.0,1.0,Feijão branco cozido - colher de arroz cheia,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,17.0,CONCHA,17.0,1.0,Feijão branco cozido - colher de sopa cheia,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,17,CONCHA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,28,ESCUMADEIRA,17.0,CONCHA,35.0,1.0,Feijão branco cozido - colher de arroz cheia,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,68,GRAMA,17.0,CONCHA,1.0,15.0,Grama,,False
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,87,PORCAO,17.0,CONCHA,50.0,2.0,Feijão cozido (somente grãos) - porção Guia Alimentar,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,92,PRATO FUNDO,17.0,CONCHA,280.0,1.0,Feijão branco cozido - 2 conchas média cheias,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,93,PRATO RASO,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,94,QUILO,17.0,CONCHA,1000.0,15.0,Quilo,,False
6304201,PIPOCA  LIGHT,99,NAO SE APLICA,68,GRAMA,80.0,PACOTE,1.0,15.0,Grama,,False
6304201,PIPOCA  LIGHT,99,NAO SE APLICA,80,PACOTE,80.0,PACOTE,20.0,1.0,Pipoca com sal - pacote médio,,True
6304201,PIPOCA  LIGHT,99,NAO SE APLICA,94,QUILO,80.0,PACOTE,1000.0,15.0,Quilo,,False
6304301,ARROZ ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17.0,CONCHA,45.0,1.0,Arroz cozido - colher de arroz cheia,,True
6304301,ARROZ ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,17.0,CONCHA,25.0,1.0,Arroz cozido - colher de sopa cheia,,True
6304301,ARROZ ORGANICO,99,NAO SE APLICA,17,CONCHA,17.0,CONCHA,100.0,1.0,Arroz cozido - concha média cheia,,True
6304301,ARROZ ORGANICO,99,NAO SE APLICA,28,ESCUMADEIRA,17.0,CONCHA,85.0,1.0,Arroz cozido - escumadeira média cheia,,True
6304301,ARROZ ORGANICO,99,NAO SE APLICA,68,GRAMA,17.0,CONCHA,1.0,15.0,Grama,,False
6304301,ARROZ ORGANICO,99,NAO SE APLICA,92,PRATO FUNDO,17.0,CONCHA,200.0,1.0,Arroz cozido - prato fundo cheio,,True
6304301,ARROZ ORGANICO,99,NAO SE APLICA,93,PRATO RASO,17.0,CONCHA,75.0,4.0,Arroz - prato raso,,True
6304301,ARROZ ORGANICO,99,NAO SE APLICA,94,QUILO,17.0,CONCHA,1000.0,15.0,Quilo,,False
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,12.0,COLHER DE ARROZ/SERVIR,63.0,1.0,Arroz integral cozido - colher de arroz cheia,,True
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,12.0,COLHER DE ARROZ/SERVIR,20.0,1.0,Arroz integral cozido - colher de sopa cheia,,True
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,17,CONCHA,12.0,COLHER DE ARROZ/SERVIR,117.0,1.0,Arroz integral cozido - concha média cheia,,True
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,28,ESCUMADEIRA,12.0,COLHER DE ARROZ/SERVIR,59.0,1.0,Arroz integral cozido - escumadeira média cheia,,True
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,68,GRAMA,12.0,COLHER DE ARROZ/SERVIR,1.0,15.0,Grama,,False
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,94,QUILO,12.0,COLHER DE ARROZ/SERVIR,1000.0,15.0,Quilo,,False
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17.0,CONCHA,35.0,1.0,Feijão branco cozido - colher de arroz cheia,,True
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,17.0,CONCHA,17.0,1.0,Feijão branco cozido - colher de sopa cheia,,True
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,17,CONCHA,17.0,CONCHA,140.0,1.0,Feijão branco cozido - concha média cheia,,True
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,68,GRAMA,17.0,CONCHA,1.0,15.0,Grama,,False
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,94,QUILO,17.0,CONCHA,1000.0,15.0,Quilo,,False
6304901,QUINOA,99,NAO SE APLICA,16,COLHER DE SOPA,16.0,COLHER DE SOPA,5.0,5.0,Quinoa em flocos Mãe Terra - colher de sopa,,True
6304901,QUINOA,99,NAO SE APLICA,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,,False
6304901,QUINOA,99,NAO SE APLICA,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,,False
6400101,BATATA INGLESA,1,CRU(A),68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,cru,False
6400101,BATATA INGLESA,1,CRU(A),87,PORCAO,87.0,PORCAO,90.0,2.0,Batata inglesa corada picada - porção Guia Alimentar,cru,True
6400101,BATATA INGLESA,1,CRU(A),94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,cru,False
6400101,BATATA INGLESA,1,CRU(A),104,UNIDADE PEQUENA,87.0,PORCAO,70.0,1.0,Batata inglesa cozida - unidade pequena,cru,True
6400101,BATATA INGLESA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,103.0,UNIDADE,60.0,1.0,Batata inglesa cozida - colher de arroz cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),14,COLHER DE CHA,103.0,UNIDADE,7.5,1.0,Batata inglesa cozida - 1/4 colher de sopa cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),15,COLHER DE SOBREMESA,103.0,UNIDADE,15.0,1.0,Batata inglesa cozida - 1/2 colher de sopa cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),16,COLHER DE SOPA,103.0,UNIDADE,30.0,1.0,Batata inglesa cozida - colher de sopa cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),17,CONCHA,103.0,UNIDADE,80.0,1.0,Batata inglesa cozida - escumadeira média cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),28,ESCUMADEIRA,103.0,UNIDADE,80.0,1.0,Batata inglesa cozida - escumadeira média cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),32,FATIA,103.0,UNIDADE,16.0,7.0,Batata inglesa cozida - pedaço pequeno,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),35,GARFADA,103.0,UNIDADE,30.0,1.0,Batata inglesa cozida - colher de sopa cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),68,GRAMA,103.0,UNIDADE,1.0,15.0,Grama,cozido,False
6400101,BATATA INGLESA,2,CROZIDO(A),78,METADE,103.0,UNIDADE,70.0,1.0,Batata inglesa cozida - 1/2 unidade média,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),81,PEDACO,103.0,UNIDADE,16.0,7.0,Batata inglesa cozida - pedaço pequeno,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),82,PEGADOR,103.0,UNIDADE,30.0,1.0,Batata inglesa cozida - colher de sopa cheia,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),87,PORCAO,103.0,UNIDADE,90.0,2.0,Batata inglesa corada picada - porção Guia Alimentar,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),93,PRATO RASO,103.0,UNIDADE,100.0,7.0,Batata inglesa cozida - prato de sobremesa,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),94,QUILO,103.0,UNIDADE,1000.0,15.0,Quilo,cozido,False
6400101,BATATA INGLESA,2,CROZIDO(A),96,RODELA,103.0,UNIDADE,16.0,7.0,Batata inglesa cozida - pedaço pequeno,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),103,UNIDADE,103.0,UNIDADE,140.0,1.0,Batata inglesa cozida - unidade média,cozido,True
6400101,BATATA INGLESA,2,CROZIDO(A),104,UNIDADE PEQUENA,103.0,UNIDADE,70.0,1.0,Batata inglesa cozida - unidade pequena,cozido,True
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,grelhado,False
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,87.0,PORCAO,90.0,2.0,Batata inglesa corada picada - porção Guia Alimentar,grelhado,True
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,grelhado,False
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,104,UNIDADE PEQUENA,87.0,PORCAO,70.0,1.0,Batata inglesa cozida - unidade pequena,grelhado,True
6400101,BATATA INGLESA,4,ASSADO(A),12,COLHER DE ARROZ/SERVIR,103.0,UNIDADE,60.0,1.0,Batata inglesa cozida - colher de arroz cheia,assado,True
6400101,BATATA INGLESA,4,ASSADO(A),16,COLHER DE SOPA,103.0,UNIDADE,30.0,1.0,Batata inglesa cozida - colher de sopa cheia,assado,True
6400101,BATATA INGLESA,4,ASSADO(A),32,FATIA,103.0,UNIDADE,16.0,7.0,Batata inglesa cozida - pedaço pequeno,assado,True
6400101,BATATA INGLESA,4,ASSADO(A),68,GRAMA,103.0,UNIDADE,1.0,15.0,Grama,assado,False
6400101,BATATA INGLESA,4,ASSADO(A),81,PEDACO,103.0,UNIDADE,16.0,7.0,Batata inglesa cozida - pedaço pequeno,assado,True
6400101,BATATA INGLESA,4,ASSADO(A),87,PORCAO,103.0,UNIDADE,90.0,2.0,Batata inglesa corada picada - porção Guia Alimentar,assado,True
6400101,BATATA INGLESA,4,ASSADO(A),94,QUILO,103.0,UNIDADE,1000.0,15.0,Quilo,assado,False
6400101,BATATA INGLESA,4,ASSADO(A),103,UNIDADE,103.0,UNIDADE,140.0,1.0,Batata inglesa cozida - unidade média,assado,True
6400101,BATATA INGLESA,4,ASSADO(A),104,UNIDADE PEQUENA,103.0,UNIDADE,70.0,1.0,Batata inglesa cozida - unidade pequena,assado,True
6400101,BATATA INGLESA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,87.0,PORCAO,50.0,1.0,Batata inglesa frita - colher de arroz cheia,frito,True
6400101,BATATA INGLESA,5,FRITO(A),16,COLHER DE SOPA,87.0,PORCAO,25.0,1.0,Batata inglesa frita - colher de sopa cheia,frito,True
6400101,BATATA INGLESA,5,FRITO(A),17,CONCHA,87.0,PORCAO,65.0,1.0,Batata inglesa frita - escumadeira média cheia,frito,True
6400101,BATATA INGLESA,5,FRITO(A),28,ESCUMADEIRA,87.0,PORCAO,65.0,1.0,Batata inglesa frita - escumadeira média cheia,frito,True
6400101,BATATA INGLESA,5,FRITO(A),32,FATIA,87.0,PORCAO,16.0,7.0,Batata inglesa cozida - pedaço pequeno,frito,True
6400101,BATATA INGLESA,5,FRITO(A),35,GARFADA,87.0,PORCAO,25.0,1.0,Batata inglesa frita - colher de sopa cheia,frito,True
6400101,BATATA INGLESA,5,FRITO(A),68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,frito,False
6400101,BATATA INGLESA,5,FRITO(A),81,PEDACO,87.0,PORCAO,16.0,7.0,Batata inglesa cozida - pedaço pequeno,frito,True
6400101,BATATA INGLESA,5,FRITO(A),82,PEGADOR,87.0,PORCAO,25.0,1.0,Batata inglesa frita - colher de sopa cheia,frito,True
6400101,BATATA INGLESA,5,FRITO(A),85,PIRES,87.0,PORCAO,39.0,7.0,Batata inglesa frita - 1/2 prato de sobremesa,frito,True
6400101,BATATA INGLESA,5,FRITO(A),87,PORCAO,87.0,PORCAO,110.0,2.0,Batata frita (palito) - porção Guia Alimentar,frito,True
6400101,BATATA INGLESA,5,FRITO(A),88,PUNHADO,87.0,PORCAO,45.0,4.0,Batata frita - punhadinho,frito,True
6400101,BATATA INGLESA,5,FRITO(A),91,PRATO DE SOBREMESA,87.0,PORCAO,78.0,7.0,Batata inglesa frita - prato de sobremesa,frito,True
6400101,BATATA INGLESA,5,FRITO(A),92,PRATO FUNDO,87.0,PORCAO,156.0,7.0,Batata inglesa frita - 2 pratos de sobremesa,frito,True
6400101,BATATA INGLESA,5,FRITO(A),93,PRATO RASO,87.0,PORCAO,78.0,7.0,Batata inglesa frita - prato de sobremesa,frito,True
6400101,BATATA INGLESA,5,FRITO(A),94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,frito,False
6400101,BATATA INGLESA,5,FRITO(A),96,RODELA,87.0,PORCAO,16.0,7.0,Batata inglesa cozida - pedaço pequeno,frito,True
6400101,BATATA INGLESA,5,FRITO(A),103,UNIDADE,87.0,PORCAO,140.0,1.0,Batata inglesa cozida - unidade média,frito,True
6400101,BATATA INGLESA,5,FRITO(A),104,UNIDADE PEQUENA,87.0,PORCAO,70.0,1.0,Batata inglesa cozida - unidade pequena,frito,True
6400101,BATATA INGLESA,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,80.0,1.0,Batata inglesa corada - colher de arroz cheia,refogado,True
6400101,BATATA INGLESA,7,REFOGADO(A),16,COLHER DE SOPA,16.0,COLHER DE SOPA,30.0,1.0,Batata inglesa corada - colher de sopa cheia,refogado,True
6400101,BATATA INGLESA,7,REFOGADO(A),28,ESCUMADEIRA,16.0,COLHER DE SOPA,100.0,1.0,Batata inglesa corada - escumadeira média cheia,refogado,True
6400101,BATATA INGLESA,7,REFOGADO(A),68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,refogado,False
6400101,BATATA INGLESA,7,REFOGADO(A),81,PEDACO,16.0,COLHER DE SOPA,16.0,7.0,Batata inglesa cozida - pedaço pequeno,refogado,True
6400101,BATATA INGLESA,7,REFOGADO(A),87,PORCAO,16.0,COLHER DE SOPA,90.0,2.0,Batata inglesa corada picada - porção Guia Alimentar,refogado,True
6400101,BATATA INGLESA,7,REFOGADO(A),94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,refogado,False
6400101,BATATA INGLESA,7,REFOGADO(A),103,UNIDADE,16.0,COLHER DE SOPA,80.0,1.0,Batata inglesa corada - unidade média,refogado,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,12,COLHER DE ARROZ/SERVIR,16.0,COLHER DE SOPA,80.0,1.0,Batata inglesa corada - colher de arroz cheia,molho vermelho,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,16,COLHER DE SOPA,16.0,COLHER DE SOPA,30.0,1.0,Batata inglesa corada - colher de sopa cheia,molho vermelho,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,17,CONCHA,16.0,COLHER DE SOPA,100.0,1.0,Batata inglesa corada - escumadeira média cheia,molho vermelho,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,68,GRAMA,16.0,COLHER DE SOPA,1.0,15.0,Grama,molho vermelho,False
6400101,BATATA INGLESA,8,MOLHO VERMELHO,81,PEDACO,16.0,COLHER DE SOPA,16.0,7.0,Batata inglesa cozida - pedaço pequeno,molho vermelho,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,87,PORCAO,16.0,COLHER DE SOPA,90.0,2.0,Batata inglesa corada picada - porção Guia Alimentar,molho vermelho,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,92,PRATO FUNDO,16.0,COLHER DE SOPA,200.0,7.0,Batata inglesa cozida - 2 pratos de sobremesa,molho vermelho,True
6400101,BATATA INGLESA,8,MOLHO VERMELHO,94,QUILO,16.0,COLHER DE SOPA,1000.0,15.0,Quilo,molho vermelho,False
6400101,BATATA INGLESA,8,MOLHO VERMELHO,103,UNIDADE,16.0,COLHER DE SOPA,80.0,1.0,Batata inglesa corada - unidade média,molho vermelho,True
6400101,BATATA INGLESA,9,MOLHO BRANCO,68,GRAMA,103.0,UNIDADE,1.0,15.0,Grama,molho branco,False
6400101,BATATA INGLESA,9,MOLHO BRANCO,94,QUILO,103.0,UNIDADE,1000.0,15.0,Quilo,molho branco,False
6400101,BATATA INGLESA,9,MOLHO BRANCO,103,UNIDADE,103.0,UNIDADE,80.0,1.0,Batata inglesa corada - unidade média,molho branco,True
6400101,BATATA INGLESA,10,AO ALHO E OLEO,16,COLHER DE SOPA,87.0,PORCAO,25.0,1.0,Batata inglesa frita - colher de sopa cheia,alho e oleo,True
6400101,BATATA INGLESA,10,AO ALHO E OLEO,68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,alho e oleo,False
6400101,BATATA INGLESA,10,AO ALHO E OLEO,81,PEDACO,87.0,PORCAO,16.0,7.0,Batata inglesa cozida - pedaço pequeno,alho e oleo,True
6400101,BATATA INGLESA,10,AO ALHO E OLEO,87,PORCAO,87.0,PORCAO,110.0,2.0,Batata frita (palito) - porção Guia Alimentar,alho e oleo,True
6400101,BATATA INGLESA,10,AO ALHO E OLEO,94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,alho e oleo,False
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,68,GRAMA,87.0,PORCAO,1.0,15.0,Grama,manteiga ou oleo,False
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,87,PORCAO,87.0,PORCAO,110.0,2.0,Batata frita (palito) - porção Guia Alimentar,manteiga ou oleo,True
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,94,QUILO,87.0,PORCAO,1000.0,15.0,Quilo,manteiga ou oleo,False
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,103,UNIDADE,87.0,PORCAO,140.0,1.0,Batata inglesa cozida - unidade média,manteiga ou oleo,True
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,104,UNIDADE PEQUENA,87.0,PORCAO,70.0,1.0,Batata inglesa cozida - unidade pequena,manteiga ou oleo,True
